race,stench,sound,heat,intelligence,height,weight,strength,alignment,flight,bribe
wingedrat,9,17,15,13,157,171,825,evil,1,
orc,16,23,7,10,363,330,2275,evil,0,
orc,13,23,12,6,332,307,2134,evil,0,
orc,20,14,11,8,351,301,2251,evil,0,
lizard,15,20,2,14,214,113,780,evil,0,
human,11,15,15,20,218,98,310,neutral,0,148.0
lizard,11,18,-9,11,219,140,876,evil,0,
wingedrat,13,10,17,13,164,197,1014,evil,1,
halfling,14,9,12,14,110,134,189,good,0,
orc,23,20,16,6,337,312,2107,evil,0,
halfling,11,6,12,10,144,88,160,good,0,
lizard,23,18,-3,14,229,150,949,evil,0,
wingedrat,18,15,18,14,139,213,980,evil,1,
lizard,12,15,10,13,220,137,888,evil,0,
lizard,14,14,3,16,218,148,888,evil,0,
lizard,18,15,3,16,207,148,919,evil,0,
human,12,8,16,13,227,100,326,neutral,0,128.0
wingedrat,11,14,14,16,163,216,1051,evil,1,
halfling,12,11,12,15,122,104,165,good,0,
wingedrat,15,16,15,12,158,187,878,evil,1,
halfling,13,9,11,16,126,105,168,good,0,
halfling,15,9,9,16,108,94,148,good,0,
wingedrat,15,11,16,12,155,209,936,evil,1,
halfling,15,9,16,10,147,108,181,good,0,
halfling,13,10,10,17,119,91,150,good,0,
orc,17,23,7,14,328,297,1962,evil,0,
lizard,16,15,1,17,225,129,800,evil,0,
wingedrat,6,15,21,9,168,249,1164,evil,1,
lizard,16,13,-1,11,229,107,832,evil,0,
halfling,8,6,15,15,120,86,146,good,0,
halfling,12,3,12,15,114,103,160,good,0,
lizard,17,14,4,7,218,124,789,evil,0,
wingedrat,20,18,14,11,157,234,1062,evil,1,
lizard,19,15,12,16,234,106,760,evil,0,
orc,23,21,14,3,338,294,1983,evil,0,
lizard,12,12,6,12,217,120,728,evil,0,
wingedrat,12,10,13,6,145,174,805,evil,1,
halfling,10,9,15,15,121,106,166,good,0,
wingedrat,21,11,15,17,168,175,924,evil,1,
wingedrat,8,21,13,15,144,231,997,evil,1,
halfling,12,9,7,13,119,143,202,good,0,
human,16,10,15,14,212,99,313,neutral,0,127.0
human,12,11,16,15,208,117,327,neutral,0,133.0
lizard,11,11,2,16,212,129,808,evil,0,
orc,20,25,2,14,321,307,2091,evil,0,
human,16,12,12,22,236,105,332,neutral,0,147.0
human,11,8,13,14,213,99,308,neutral,0,130.0
halfling,12,10,7,16,129,118,182,good,0,
orc,18,17,12,13,321,355,2313,evil,0,
halfling,11,14,14,17,116,121,179,good,0,
orc,23,14,7,7,308,359,2224,evil,0,
wingedrat,21,17,13,14,174,214,1076,evil,1,
lizard,14,21,6,14,216,114,763,evil,0,
lizard,18,15,2,14,211,129,818,evil,0,
orc,19,28,14,6,317,374,2393,evil,0,
lizard,18,18,-3,13,223,140,871,evil,0,
wingedrat,20,13,15,14,151,221,1013,evil,1,
lizard,17,15,2,9,215,127,813,evil,0,
lizard,17,16,-2,16,236,98,740,evil,0,
halfling,16,5,8,8,134,100,167,good,0,
halfling,14,6,12,18,148,85,159,good,0,
wingedrat,12,19,14,12,165,176,873,evil,1,
halfling,12,11,9,13,119,110,169,good,0,
orc,18,20,13,8,332,347,2348,evil,0,
halfling,10,13,14,15,122,125,186,good,0,
orc,19,23,13,5,278,292,1823,evil,0,
orc,26,17,8,3,334,361,2379,evil,0,
orc,20,13,11,6,341,351,2287,evil,0,
human,8,16,13,19,239,99,319,neutral,0,148.0
wingedrat,14,18,22,14,142,189,885,evil,1,
halfling,11,9,18,15,134,106,173,good,0,
human,12,15,15,24,217,113,332,neutral,0,152.0
orc,17,21,9,12,338,348,2344,evil,0,
halfling,13,10,12,20,123,95,156,good,0,
wingedrat,10,14,12,18,151,193,931,evil,1,
orc,17,12,14,11,352,327,2357,evil,0,
wingedrat,16,17,14,7,142,223,1013,evil,1,
halfling,12,13,10,12,134,113,180,good,0,
lizard,18,15,5,16,224,132,885,evil,0,
human,11,12,10,18,201,92,286,neutral,0,138.0
halfling,15,12,10,12,110,91,146,good,0,
lizard,17,15,2,15,226,148,900,evil,0,
lizard,17,13,-2,9,211,125,827,evil,0,
halfling,12,2,15,17,118,91,150,good,0,
halfling,9,12,7,9,105,110,162,good,0,
lizard,22,18,8,13,227,107,779,evil,0,
orc,23,20,5,9,337,289,2138,evil,0,
lizard,23,12,2,17,211,137,874,evil,0,
halfling,9,14,9,15,108,138,192,good,0,
human,12,10,8,18,205,113,323,neutral,0,141.0
orc,16,22,11,9,386,351,2464,evil,0,
wingedrat,16,18,11,9,142,221,1030,evil,1,
human,14,14,11,21,224,101,322,neutral,0,142.0
lizard,18,12,0,15,232,137,948,evil,0,
wingedrat,19,14,13,7,146,203,969,evil,1,
human,10,14,14,20,226,100,316,neutral,0,150.0
wingedrat,11,15,19,15,160,212,1020,evil,1,
halfling,12,8,10,14,140,115,185,good,0,
orc,17,15,12,11,340,289,2088,evil,0,
halfling,18,10,11,14,125,99,161,good,0,
lizard,12,15,6,11,201,128,787,evil,0,
orc,21,20,15,11,325,316,2218,evil,0,
lizard,18,17,-2,13,216,138,817,evil,0,
human,13,10,12,19,206,114,337,neutral,0,141.0
human,12,14,15,22,217,98,295,neutral,0,151.0
orc,19,20,10,5,316,314,2079,evil,0,
wingedrat,10,19,6,13,151,209,972,evil,1,
human,9,16,12,15,219,102,322,neutral,0,136.0
halfling,12,10,13,15,113,86,142,good,0,
orc,17,20,12,7,330,308,2086,evil,0,
human,13,14,12,20,229,123,360,neutral,0,144.0
lizard,11,14,-3,13,231,148,925,evil,0,
lizard,22,15,1,9,222,124,793,evil,0,
halfling,14,6,11,16,139,84,153,good,0,
human,13,10,17,23,215,101,301,neutral,0,152.0
lizard,12,18,3,9,218,118,778,evil,0,
halfling,9,16,10,10,134,108,175,good,0,
wingedrat,15,12,12,14,177,199,999,evil,1,
halfling,16,5,8,16,133,103,169,good,0,
orc,20,13,4,6,331,321,2117,evil,0,
human,13,17,15,8,215,90,317,neutral,0,121.0
wingedrat,16,16,16,13,150,196,978,evil,1,
human,10,8,13,22,190,106,314,neutral,0,150.0
wingedrat,15,14,14,13,139,242,1053,evil,1,
halfling,12,14,11,13,122,108,169,good,0,
wingedrat,21,10,15,16,139,201,940,evil,1,
human,14,12,17,17,219,104,308,neutral,0,134.0
orc,24,16,11,5,314,317,2170,evil,0,
orc,13,16,10,10,378,318,2269,evil,0,
lizard,23,7,7,9,211,132,861,evil,0,
lizard,9,14,0,11,209,135,780,evil,0,
halfling,15,13,13,16,136,86,154,good,0,
lizard,20,20,6,7,226,143,935,evil,0,
lizard,14,15,0,11,221,137,848,evil,0,
wingedrat,18,15,12,16,157,231,1074,evil,1,
wingedrat,15,12,12,13,173,209,1072,evil,1,
halfling,12,9,9,16,129,95,159,good,0,
halfling,12,7,15,18,146,103,176,good,0,
wingedrat,15,13,15,14,163,209,978,evil,1,
lizard,22,19,-1,7,214,133,846,evil,0,
human,6,8,13,21,217,108,321,neutral,0,153.0
lizard,21,12,2,14,199,120,816,evil,0,
orc,14,11,6,5,380,301,2212,evil,0,
halfling,15,3,7,11,142,95,166,good,0,
orc,24,20,7,5,346,337,2257,evil,0,
halfling,8,9,5,15,125,115,177,good,0,
human,13,14,10,14,228,104,321,neutral,0,129.0
human,9,7,13,17,210,108,317,neutral,0,138.0
halfling,11,13,10,19,117,138,196,good,0,
lizard,18,17,-3,10,227,113,815,evil,0,
wingedrat,15,13,12,10,143,190,888,evil,1,
halfling,8,7,11,10,135,76,143,good,0,
orc,26,16,15,8,354,316,2190,evil,0,
halfling,11,12,17,14,147,123,196,good,0,
orc,16,19,6,12,312,344,2340,evil,0,
human,13,9,13,16,217,113,335,neutral,0,132.0
lizard,19,17,-5,13,205,138,807,evil,0,
human,16,10,11,20,225,104,323,neutral,0,141.0
orc,18,22,9,14,305,311,2105,evil,0,
wingedrat,16,12,14,11,170,190,968,evil,1,
wingedrat,18,10,18,9,147,205,1012,evil,1,
wingedrat,14,11,13,15,155,183,907,evil,1,
human,16,16,14,14,198,105,304,neutral,0,126.0
wingedrat,17,20,12,17,139,188,935,evil,1,
human,15,15,11,18,232,114,359,neutral,0,137.0
halfling,11,13,11,15,143,119,190,good,0,
wingedrat,15,8,14,9,158,187,916,evil,1,
lizard,18,19,6,13,214,126,813,evil,0,
human,15,12,13,18,212,117,321,neutral,0,138.0
orc,21,17,10,2,340,321,2325,evil,0,
wingedrat,14,15,15,5,156,184,904,evil,1,
wingedrat,18,16,16,11,146,212,981,evil,1,
lizard,19,11,6,14,223,135,913,evil,0,
halfling,13,6,12,19,139,81,150,good,0,
lizard,16,19,-3,9,238,150,909,evil,0,
halfling,14,11,13,16,122,106,167,good,0,
wingedrat,10,13,15,11,165,195,981,evil,1,
human,13,15,13,18,221,113,338,neutral,0,139.0
orc,12,18,11,11,326,330,2250,evil,0,
orc,24,25,11,4,337,299,2049,evil,0,
lizard,16,8,11,14,220,133,824,evil,0,
halfling,11,10,12,18,133,109,175,good,0,
halfling,15,13,5,10,134,105,172,good,0,
orc,23,18,14,6,353,286,2040,evil,0,
halfling,9,14,12,13,128,112,176,good,0,
orc,21,20,8,11,376,305,2287,evil,0,
halfling,13,6,15,19,114,113,170,good,0,
orc,13,26,12,15,342,302,2136,evil,0,
human,11,11,10,23,211,103,317,neutral,0,153.0
human,15,12,16,13,234,101,336,neutral,0,123.0
halfling,15,10,11,20,116,101,159,good,0,
wingedrat,18,19,14,16,157,173,823,evil,1,
human,12,13,15,16,232,103,326,neutral,0,133.0
halfling,12,8,15,15,124,97,159,good,0,
orc,19,20,7,6,317,295,2076,evil,0,
orc,17,20,10,13,331,354,2267,evil,0,
orc,20,22,10,2,313,327,2175,evil,0,
orc,24,26,6,6,332,331,2207,evil,0,
wingedrat,13,18,14,12,166,215,995,evil,1,
halfling,15,6,13,16,139,123,192,good,0,
halfling,12,12,9,16,116,110,168,good,0,
orc,21,16,9,11,318,343,2282,evil,0,
human,10,14,14,27,225,101,318,neutral,0,162.0
lizard,16,16,2,14,222,103,721,evil,0,
human,12,12,14,25,234,108,341,neutral,0,156.0
wingedrat,17,18,11,13,161,184,930,evil,1,
wingedrat,13,18,14,17,153,238,1141,evil,1,
wingedrat,14,9,19,9,174,194,973,evil,1,
orc,20,21,10,11,319,322,2166,evil,0,
wingedrat,17,17,21,7,159,171,880,evil,1,
lizard,14,13,-5,14,219,125,868,evil,0,
wingedrat,12,13,19,10,135,198,956,evil,1,
human,10,14,9,14,226,105,325,neutral,0,130.0
human,12,14,13,23,221,101,304,neutral,0,154.0
halfling,14,14,10,14,127,92,155,good,0,
halfling,10,5,8,12,100,96,146,good,0,
wingedrat,12,18,20,14,143,215,994,evil,1,
human,11,16,16,24,219,116,340,neutral,0,156.0
orc,21,21,6,7,326,323,2117,evil,0,
lizard,21,13,1,13,221,133,822,evil,0,
wingedrat,14,14,17,14,174,224,1112,evil,1,
wingedrat,14,13,15,8,133,205,961,evil,1,
human,7,16,13,21,239,118,350,neutral,0,153.0
halfling,13,12,11,17,129,77,141,good,0,
wingedrat,13,16,16,12,153,214,972,evil,1,
halfling,17,8,13,8,130,106,171,good,0,
wingedrat,17,12,12,17,150,187,904,evil,1,
orc,17,23,10,12,319,315,2214,evil,0,
halfling,12,10,11,16,146,111,184,good,0,
halfling,11,13,11,17,124,122,184,good,0,
wingedrat,17,17,11,11,157,215,1008,evil,1,
halfling,11,11,17,16,141,125,195,good,0,
wingedrat,19,12,13,17,154,213,1034,evil,1,
halfling,8,9,10,9,136,84,152,good,0,
wingedrat,15,18,16,10,177,191,1024,evil,1,
wingedrat,12,13,16,15,154,195,932,evil,1,
halfling,15,14,15,11,117,105,163,good,0,
orc,18,10,5,12,327,322,2185,evil,0,
wingedrat,15,17,9,12,151,203,1022,evil,1,
lizard,15,13,5,10,216,129,869,evil,0,
human,17,17,14,21,211,98,316,neutral,0,143.0
lizard,25,10,-1,15,231,114,821,evil,0,
lizard,19,17,2,15,212,136,866,evil,0,
lizard,19,19,-6,10,222,134,842,evil,0,
lizard,16,16,4,8,216,124,789,evil,0,
human,10,13,10,22,206,120,333,neutral,0,155.0
orc,27,21,9,3,336,335,2207,evil,0,
lizard,17,12,5,15,219,116,795,evil,0,
human,12,12,12,24,228,99,323,neutral,0,157.0
human,6,14,17,21,199,98,288,neutral,0,154.0
lizard,20,19,5,9,213,130,836,evil,0,
orc,18,22,12,9,334,327,2221,evil,0,
lizard,14,14,-1,12,232,148,980,evil,0,
orc,21,21,9,8,350,325,2267,evil,0,
orc,21,14,7,16,373,319,2289,evil,0,
wingedrat,18,13,20,13,135,231,1067,evil,1,
lizard,19,17,1,11,218,131,862,evil,0,
halfling,17,11,12,13,138,84,153,good,0,
orc,22,20,13,13,354,307,2198,evil,0,
halfling,9,8,13,12,149,117,191,good,0,
orc,17,20,6,8,348,343,2363,evil,0,
orc,17,14,12,10,327,303,2060,evil,0,
halfling,16,6,13,10,125,100,162,good,0,
human,7,10,11,15,228,98,329,neutral,0,137.0
lizard,24,10,5,13,238,124,824,evil,0,
lizard,16,16,1,11,206,123,816,evil,0,
wingedrat,11,9,14,18,167,209,1020,evil,1,
lizard,18,10,3,14,207,148,855,evil,0,
orc,19,16,11,11,335,306,2163,evil,0,
halfling,16,6,15,19,117,105,163,good,0,
lizard,18,14,-8,7,223,117,790,evil,0,
halfling,13,9,10,13,112,122,178,good,0,
lizard,13,10,0,12,230,128,839,evil,0,
orc,26,21,11,6,354,293,2078,evil,0,
wingedrat,18,15,14,9,164,208,1027,evil,1,
lizard,17,16,3,12,212,132,846,evil,0,
lizard,19,21,-6,16,226,130,905,evil,0,
lizard,10,17,-6,17,215,123,832,evil,0,
wingedrat,11,18,15,11,155,189,902,evil,1,
lizard,23,19,6,8,243,133,843,evil,0,
wingedrat,16,16,11,11,157,217,1046,evil,1,
human,14,14,13,25,222,125,354,neutral,0,149.0
lizard,21,13,10,9,222,134,845,evil,0,
human,13,13,12,13,215,99,313,neutral,0,129.0
lizard,17,15,3,18,231,113,773,evil,0,
halfling,9,10,14,10,119,112,171,good,0,
human,9,17,13,18,197,105,306,neutral,0,146.0
lizard,16,17,6,14,216,132,835,evil,0,
halfling,7,13,10,15,117,104,162,good,0,
orc,14,21,12,9,320,327,2203,evil,0,
human,10,9,13,22,207,108,310,neutral,0,152.0
orc,16,21,11,12,334,355,2375,evil,0,
orc,21,19,13,9,323,329,2186,evil,0,
human,16,9,13,21,223,111,320,neutral,0,142.0
lizard,16,13,4,12,219,138,902,evil,0,
wingedrat,14,13,18,10,139,197,901,evil,1,
orc,21,18,9,5,337,339,2318,evil,0,
halfling,15,16,11,15,117,108,166,good,0,
orc,23,12,9,7,294,362,2285,evil,0,
orc,13,25,12,6,356,330,2389,evil,0,
wingedrat,16,19,17,15,147,236,1038,evil,1,
halfling,16,10,11,9,115,97,154,good,0,
halfling,14,14,10,10,137,113,181,good,0,
lizard,14,17,-7,9,226,135,906,evil,0,
orc,20,21,9,8,360,350,2269,evil,0,
lizard,18,14,1,15,222,131,857,evil,0,
lizard,15,14,1,15,231,147,959,evil,0,
orc,23,19,9,11,353,338,2302,evil,0,
human,18,9,9,19,206,104,307,neutral,0,132.0
wingedrat,18,15,15,16,168,230,1119,evil,1,
lizard,18,9,-2,10,222,118,777,evil,0,
halfling,13,0,12,17,122,106,167,good,0,
lizard,20,15,-6,16,214,114,791,evil,0,
orc,18,20,12,10,305,339,2138,evil,0,
wingedrat,14,16,14,15,170,217,1072,evil,1,
halfling,7,14,14,13,133,106,172,good,0,
human,15,15,14,12,206,101,298,neutral,0,123.0
orc,19,26,12,11,324,328,2170,evil,0,
halfling,17,13,17,16,122,79,140,good,0,
lizard,15,21,-3,10,221,123,799,evil,0,
halfling,13,10,12,14,105,102,154,good,0,
halfling,11,14,14,17,117,120,178,good,0,
halfling,16,11,10,14,105,97,149,good,0,
lizard,17,14,-1,16,214,139,887,evil,0,
lizard,13,15,4,12,214,119,747,evil,0,
orc,21,11,10,13,344,337,2313,evil,0,
orc,21,20,11,5,317,334,2180,evil,0,
orc,16,16,14,12,326,325,2143,evil,0,
orc,24,10,14,7,357,340,2375,evil,0,
wingedrat,17,13,15,12,162,244,1123,evil,1,
halfling,8,13,13,15,145,128,200,good,0,
lizard,21,9,3,12,209,126,797,evil,0,
orc,14,16,10,8,355,274,2029,evil,0,
wingedrat,18,19,19,15,152,204,990,evil,1,
lizard,19,18,5,7,231,116,801,evil,0,
lizard,12,17,6,8,227,136,839,evil,0,
wingedrat,16,13,18,14,147,191,933,evil,1,
orc,21,19,11,11,300,315,2055,evil,0,
human,17,12,12,20,238,103,349,neutral,0,140.0
lizard,14,13,6,14,214,146,906,evil,0,
halfling,15,12,10,13,126,107,170,good,0,
lizard,17,17,4,17,209,131,879,evil,0,
halfling,10,7,9,15,120,115,175,good,0,
lizard,15,21,-2,8,196,143,864,evil,0,
halfling,8,5,14,12,125,97,159,good,0,
halfling,11,15,9,15,127,97,160,good,0,
wingedrat,7,13,10,14,148,138,747,evil,1,
wingedrat,18,17,10,9,159,213,986,evil,1,
halfling,9,7,10,16,134,83,150,good,0,
lizard,18,17,8,12,239,117,851,evil,0,
wingedrat,14,16,16,14,158,217,1047,evil,1,
halfling,9,11,10,16,127,110,173,good,0,
lizard,19,12,7,16,211,120,797,evil,0,
human,14,12,13,19,202,102,306,neutral,0,141.0
human,11,5,10,24,211,96,298,neutral,0,151.0
orc,20,22,8,7,321,348,2215,evil,0,
orc,23,19,11,14,294,328,2071,evil,0,
human,12,13,9,13,227,104,322,neutral,0,128.0
halfling,12,12,14,20,140,102,172,good,0,
wingedrat,21,14,11,11,177,199,996,evil,1,
lizard,17,14,-1,17,210,148,899,evil,0,
human,15,14,13,27,224,106,335,neutral,0,160.0
wingedrat,18,16,17,12,161,216,967,evil,1,
lizard,21,12,5,17,229,145,895,evil,0,
halfling,16,11,16,13,127,118,181,good,0,
lizard,20,14,6,13,212,139,852,evil,0,
orc,26,19,15,7,340,301,2042,evil,0,
halfling,15,2,12,20,132,108,174,good,0,
wingedrat,13,12,17,17,174,207,1061,evil,1,
wingedrat,11,17,13,10,151,228,1038,evil,1,
human,14,11,13,18,196,120,320,neutral,0,141.0
orc,24,17,13,10,377,310,2230,evil,0,
orc,23,23,8,12,342,308,2252,evil,0,
orc,21,19,6,10,327,317,2102,evil,0,
human,15,13,16,19,219,109,331,neutral,0,140.0
orc,24,18,11,6,321,333,2301,evil,0,
halfling,11,10,12,15,147,138,211,good,0,
halfling,14,15,13,19,137,94,162,good,0,
wingedrat,16,11,21,13,165,227,1111,evil,1,
halfling,14,11,9,11,148,131,205,good,0,
lizard,18,10,-2,13,203,131,864,evil,0,
lizard,20,16,2,7,230,95,805,evil,0,
orc,18,28,9,6,343,343,2351,evil,0,
lizard,20,16,8,12,223,133,844,evil,0,
orc,23,20,11,15,320,364,2276,evil,0,
orc,22,17,7,5,321,305,2092,evil,0,
wingedrat,15,11,17,12,182,178,912,evil,1,
lizard,17,19,-2,13,228,122,869,evil,0,
wingedrat,19,17,6,9,136,213,1018,evil,1,
lizard,15,7,8,10,204,109,715,evil,0,
human,15,13,12,15,214,110,316,neutral,0,131.0
halfling,12,9,13,15,142,105,176,good,0,
lizard,19,18,3,17,209,129,792,evil,0,
human,15,16,13,22,214,99,314,neutral,0,146.0
wingedrat,12,14,21,10,137,206,977,evil,1,
human,10,12,7,17,232,101,325,neutral,0,142.0
lizard,19,16,7,14,220,126,837,evil,0,
lizard,13,15,2,17,204,123,796,evil,0,
lizard,15,7,-1,14,205,125,843,evil,0,
wingedrat,16,11,17,17,149,242,1072,evil,1,
wingedrat,14,9,13,15,155,215,1013,evil,1,
lizard,14,18,2,9,206,121,759,evil,0,
orc,16,22,12,14,341,319,2217,evil,0,
orc,20,19,13,14,332,330,2177,evil,0,
halfling,16,5,11,15,125,85,147,good,0,
wingedrat,13,15,12,15,176,228,1136,evil,1,
lizard,17,14,3,16,230,130,865,evil,0,
lizard,17,10,2,12,218,124,797,evil,0,
wingedrat,16,12,17,17,155,228,1043,evil,1,
lizard,15,13,-6,16,221,117,833,evil,0,
human,14,15,15,16,215,101,297,neutral,0,136.0
lizard,19,16,-1,9,202,118,759,evil,0,
human,14,11,12,21,227,94,302,neutral,0,145.0
lizard,20,16,4,11,216,134,882,evil,0,
wingedrat,18,16,11,10,154,203,914,evil,1,
human,13,16,16,15,226,93,322,neutral,0,133.0
halfling,8,7,14,11,139,121,190,good,0,
wingedrat,15,14,16,13,151,212,1002,evil,1,
halfling,7,9,16,14,154,110,187,good,0,
lizard,18,13,-5,16,222,117,839,evil,0,
human,5,15,12,22,217,109,330,neutral,0,157.0
halfling,18,5,9,16,155,95,172,good,0,
wingedrat,10,13,12,15,159,209,979,evil,1,
halfling,11,13,6,12,140,127,197,good,0,
wingedrat,10,16,14,14,162,220,1064,evil,1,
human,9,11,13,21,238,118,355,neutral,0,148.0
orc,20,17,8,3,344,340,2323,evil,0,
human,14,12,15,21,235,101,328,neutral,0,142.0
halfling,12,12,14,18,115,90,147,good,0,
wingedrat,13,12,12,13,160,187,927,evil,1,
lizard,10,14,-3,12,211,107,753,evil,0,
halfling,14,9,7,14,125,96,158,good,0,
wingedrat,17,14,17,15,145,177,893,evil,1,
orc,16,26,8,8,360,320,2277,evil,0,
human,15,11,16,22,221,100,317,neutral,0,143.0
orc,19,16,11,10,329,364,2406,evil,0,
orc,16,21,8,9,362,342,2361,evil,0,
orc,25,18,13,9,359,345,2448,evil,0,
human,12,10,9,27,215,99,307,neutral,0,164.0
wingedrat,22,8,12,10,155,219,1042,evil,1,
wingedrat,11,17,18,15,153,181,830,evil,1,
wingedrat,12,11,17,16,143,197,908,evil,1,
orc,22,22,8,10,332,317,2133,evil,0,
wingedrat,22,18,17,14,138,219,945,evil,1,
human,11,15,12,22,234,105,326,neutral,0,151.0
wingedrat,12,14,13,13,156,192,924,evil,1,
wingedrat,16,10,19,10,169,197,1009,evil,1,
human,12,8,18,14,251,109,357,neutral,0,131.0
lizard,10,19,7,11,211,130,817,evil,0,
lizard,17,15,1,12,225,143,924,evil,0,
lizard,19,14,-7,14,221,125,788,evil,0,
halfling,12,9,9,15,96,100,148,good,0,
halfling,15,4,12,17,145,112,184,good,0,
orc,21,17,12,8,345,319,2195,evil,0,
orc,14,14,7,13,336,356,2383,evil,0,
halfling,14,10,9,17,123,117,178,good,0,
halfling,14,13,18,14,130,119,184,good,0,
orc,22,21,10,9,359,312,2288,evil,0,
wingedrat,14,15,10,11,186,200,969,evil,1,
wingedrat,20,11,12,15,150,209,979,evil,1,
human,12,11,13,26,217,111,340,neutral,0,158.0
orc,22,14,16,7,341,324,2223,evil,0,
halfling,13,7,11,13,151,119,194,good,0,
human,13,14,10,18,228,97,315,neutral,0,143.0
lizard,20,18,-2,8,223,115,803,evil,0,
halfling,15,8,7,12,136,95,163,good,0,
lizard,18,18,4,16,219,106,767,evil,0,
wingedrat,18,10,14,16,178,199,1010,evil,1,
orc,23,26,11,10,331,331,2242,evil,0,
human,11,13,10,24,220,110,334,neutral,0,152.0
halfling,17,8,11,15,125,134,196,good,0,
human,10,17,8,21,237,108,338,neutral,0,152.0
wingedrat,17,13,13,14,156,201,976,evil,1,
lizard,21,15,-5,13,220,122,782,evil,0,
halfling,12,7,8,18,139,92,161,good,0,
wingedrat,13,12,17,12,135,216,980,evil,1,
human,12,16,15,22,215,97,297,neutral,0,152.0
wingedrat,10,17,15,15,177,158,873,evil,1,
lizard,16,12,1,17,231,131,811,evil,0,
lizard,23,12,-2,12,229,126,810,evil,0,
lizard,14,12,6,14,221,98,739,evil,0,
human,9,12,10,16,253,107,335,neutral,0,138.0
orc,22,27,11,5,333,330,2326,evil,0,
human,18,10,11,24,223,115,333,neutral,0,151.0
halfling,14,12,11,18,111,109,164,good,0,
halfling,14,12,13,11,133,79,145,good,0,
halfling,14,8,14,10,123,83,144,good,0,
orc,19,23,11,16,313,356,2284,evil,0,
lizard,13,17,3,16,234,132,840,evil,0,
wingedrat,13,9,20,9,183,190,989,evil,1,
human,14,14,14,20,201,116,319,neutral,0,142.0
orc,23,18,3,8,357,295,2179,evil,0,
human,9,16,5,22,196,104,316,neutral,0,153.0
wingedrat,14,11,16,13,150,186,928,evil,1,
lizard,15,19,0,13,234,133,890,evil,0,
orc,26,18,8,6,334,359,2440,evil,0,
wingedrat,21,16,15,10,151,210,1035,evil,1,
lizard,14,16,-2,11,219,148,920,evil,0,
orc,15,19,11,6,339,320,2226,evil,0,
lizard,14,14,1,15,229,132,912,evil,0,
halfling,14,13,10,14,131,122,187,good,0,
orc,16,15,4,9,323,312,2135,evil,0,
lizard,19,15,3,8,217,126,832,evil,0,
lizard,22,13,-3,15,219,91,727,evil,0,
lizard,19,18,-10,10,225,112,849,evil,0,
wingedrat,18,11,16,8,179,200,979,evil,1,
halfling,14,8,14,18,117,112,170,good,0,
lizard,20,13,1,16,215,138,844,evil,0,
lizard,23,7,-4,7,207,129,783,evil,0,
halfling,9,9,16,16,131,121,186,good,0,
wingedrat,18,13,19,11,155,174,857,evil,1,
orc,25,22,11,0,345,297,2126,evil,0,
orc,22,18,10,15,337,343,2335,evil,0,
wingedrat,13,14,17,7,166,244,1130,evil,1,
halfling,11,13,13,12,131,97,162,good,0,
human,15,15,13,24,205,96,306,neutral,0,153.0
halfling,10,6,13,17,138,70,139,good,0,
human,10,14,11,24,244,102,337,neutral,0,155.0
human,11,13,14,24,237,116,353,neutral,0,155.0
halfling,12,10,16,8,142,106,177,good,0,
halfling,14,12,10,12,131,120,185,good,0,
human,15,18,16,24,221,107,341,neutral,0,153.0
human,13,12,13,21,230,99,323,neutral,0,147.0
lizard,15,8,1,15,226,136,832,evil,0,
orc,15,16,8,9,342,337,2329,evil,0,
halfling,9,3,15,18,134,101,168,good,0,
wingedrat,16,17,16,16,156,202,989,evil,1,
wingedrat,11,15,12,14,156,220,1055,evil,1,
orc,20,21,9,11,346,296,2180,evil,0,
orc,20,22,5,12,338,352,2309,evil,0,
orc,22,24,9,9,351,329,2245,evil,0,
human,14,14,14,23,223,106,326,neutral,0,152.0
halfling,6,10,11,14,126,75,138,good,0,
wingedrat,15,18,17,9,167,207,1009,evil,1,
human,10,14,11,24,196,104,290,neutral,0,158.0
orc,19,24,10,9,348,335,2266,evil,0,
lizard,12,15,2,11,223,147,901,evil,0,
halfling,15,12,13,14,120,94,154,good,0,
human,13,14,14,20,221,100,306,neutral,0,140.0
wingedrat,20,16,13,13,150,194,941,evil,1,
lizard,18,11,3,15,223,105,783,evil,0,
lizard,19,16,4,17,229,118,809,evil,0,
orc,21,21,8,8,330,326,2216,evil,0,
halfling,15,11,13,8,128,123,187,good,0,
lizard,17,13,-3,11,203,130,792,evil,0,
halfling,15,8,15,17,123,93,154,good,0,
halfling,13,6,10,13,119,132,191,good,0,
human,18,5,13,20,215,106,327,neutral,0,139.0
wingedrat,12,14,15,11,152,217,1026,evil,1,
human,9,10,13,26,227,109,332,neutral,0,161.0
halfling,12,10,13,13,119,91,150,good,0,
human,16,11,6,23,229,117,349,neutral,0,146.0
lizard,12,15,0,12,218,118,821,evil,0,
human,14,12,12,13,224,104,316,neutral,0,128.0
human,13,14,8,16,203,114,321,neutral,0,137.0
wingedrat,9,10,20,12,156,195,940,evil,1,
orc,15,15,4,5,339,323,2251,evil,0,
lizard,17,14,-4,15,207,152,904,evil,0,
