race,stench,sound,heat,intelligence,height,weight,strength,alignment,flight,bribe
halfling,11,16,9,24,136,139,207,good,0,
lizard,20,18,-40,26,236,129,873,neutral,0,
halfling,18,13,15,21,108,106,160,good,0,
lizard,21,15,-18,25,206,128,817,neutral,0,
orc,27,30,13,8,334,337,2197,evil,0,
halfling,9,13,13,27,119,102,161,good,0,
wingedrat,33,16,20,12,154,184,917,evil,1,
halfling,16,14,12,15,152,133,209,good,0,
lizard,21,18,-19,16,209,99,719,evil,0,
orc,54,21,8,9,338,317,2222,evil,0,
orc,57,19,7,9,369,311,2146,evil,0,
orc,44,29,14,8,349,342,2361,evil,0,
wingedrat,26,14,23,12,162,214,1074,evil,1,
lizard,21,22,-22,21,229,106,773,neutral,0,
lizard,17,19,-19,24,211,125,796,neutral,0,
human,9,11,11,31,218,97,303,neutral,0,145.0
orc,47,25,7,9,353,319,2160,evil,0,
wingedrat,20,18,28,13,160,187,990,evil,1,
wingedrat,24,18,11,10,152,182,915,evil,1,
lizard,20,21,-27,23,219,134,867,neutral,0,
lizard,26,17,-19,18,199,140,817,evil,0,
halfling,19,10,17,27,114,75,132,good,0,
lizard,24,16,-13,29,219,117,857,neutral,0,
human,16,7,16,33,218,101,316,neutral,0,144.0
human,13,12,8,37,204,108,327,neutral,0,152.0
human,13,10,11,37,229,105,319,neutral,0,151.0
human,12,11,12,26,202,91,282,neutral,0,139.0
orc,36,33,11,4,318,342,2192,evil,0,
orc,39,21,11,8,318,308,2184,evil,0,
human,15,13,13,34,221,92,300,neutral,0,147.0
orc,45,24,10,8,336,310,2173,evil,0,
lizard,17,20,-17,26,234,147,916,neutral,0,
halfling,17,5,12,20,135,86,153,good,0,
orc,39,29,13,9,357,325,2265,evil,0,
halfling,13,10,8,25,112,119,175,good,0,
lizard,22,18,-23,23,228,136,885,neutral,0,
orc,54,31,14,11,327,302,2133,evil,0,
orc,37,20,6,11,360,336,2321,evil,0,
human,10,15,12,36,233,109,343,neutral,0,152.0
halfling,15,9,11,27,139,110,179,good,0,
human,13,6,11,33,221,112,322,neutral,0,144.0
human,17,15,15,40,221,94,309,neutral,0,155.0
lizard,19,17,-22,19,217,104,739,neutral,0,
lizard,24,21,-18,26,229,128,808,neutral,0,
halfling,16,10,11,20,120,97,157,good,0,
wingedrat,26,15,23,15,178,230,1138,evil,1,
halfling,13,9,14,18,125,77,139,good,0,
lizard,18,18,-7,19,206,127,796,neutral,0,
human,16,8,8,26,213,119,339,neutral,0,138.0
wingedrat,32,15,14,16,148,218,979,evil,1,
lizard,17,22,-20,33,228,135,823,neutral,0,
lizard,27,21,-24,33,199,147,797,neutral,0,
halfling,13,12,11,25,126,110,173,good,0,
wingedrat,25,16,17,13,143,191,875,evil,1,
lizard,24,14,-19,20,222,132,881,evil,0,
lizard,30,21,-17,26,212,125,821,evil,0,
orc,55,30,10,11,356,311,2247,evil,0,
lizard,22,13,-13,24,226,128,838,neutral,0,
lizard,26,16,-21,22,195,121,756,evil,0,
human,16,13,14,36,243,103,348,neutral,0,149.0
wingedrat,22,15,26,11,158,249,1118,evil,1,
halfling,13,11,17,31,113,108,164,good,0,
wingedrat,32,12,26,17,154,195,949,evil,1,
orc,51,25,12,6,348,316,2181,evil,0,
wingedrat,32,9,18,12,169,166,887,evil,1,
wingedrat,25,16,21,12,165,218,1035,evil,1,
halfling,18,8,11,19,124,89,151,good,0,
human,8,11,11,33,239,111,354,neutral,0,149.0
lizard,23,21,-21,27,213,128,878,neutral,0,
halfling,15,7,11,19,113,110,166,good,0,
orc,58,20,15,8,330,314,2207,evil,0,
halfling,15,13,13,17,134,92,159,good,0,
wingedrat,21,14,24,13,155,198,917,evil,1,
human,16,11,16,35,218,100,315,neutral,0,149.0
halfling,18,13,14,20,114,102,159,good,0,
halfling,14,12,7,18,124,77,139,good,0,
halfling,10,14,9,28,138,116,185,good,0,
halfling,13,4,16,25,154,138,215,good,0,
orc,51,25,2,10,360,313,2188,evil,0,
halfling,18,8,14,18,132,104,170,good,0,
halfling,15,7,12,23,132,110,176,good,0,
halfling,15,5,18,23,126,127,190,good,0,
lizard,27,24,-15,25,226,106,721,evil,0,
orc,32,25,16,5,322,336,2274,evil,0,
lizard,26,21,-23,18,199,125,803,evil,0,
human,14,13,12,35,222,113,344,neutral,0,147.0
human,14,12,9,35,199,109,297,neutral,0,148.0
human,14,14,12,28,225,114,329,neutral,0,138.0
human,12,17,14,37,224,101,307,neutral,0,153.0
lizard,19,20,-12,26,230,119,843,neutral,0,
orc,37,34,10,4,322,338,2291,evil,0,
lizard,18,19,-17,18,224,119,796,neutral,0,
wingedrat,23,13,26,11,157,250,1129,evil,1,
lizard,24,27,-23,27,220,120,818,neutral,0,
halfling,14,14,10,19,104,95,147,good,0,
lizard,21,22,-16,22,213,128,760,neutral,0,
human,10,8,14,35,228,94,315,neutral,0,148.0
human,11,13,9,31,218,116,328,neutral,0,143.0
human,8,10,14,42,229,98,314,neutral,0,160.0
lizard,19,19,-21,28,219,122,824,neutral,0,
human,12,16,14,26,222,112,334,neutral,0,141.0
human,14,17,14,21,227,109,318,neutral,0,133.0
lizard,23,15,-12,22,215,117,778,evil,0,
wingedrat,36,15,21,10,160,229,1071,evil,1,
lizard,25,20,-21,20,210,141,866,evil,0,
halfling,15,11,14,26,134,84,151,good,0,
human,15,12,11,32,228,110,325,neutral,0,145.0
lizard,26,16,-12,29,220,123,856,neutral,0,
wingedrat,22,15,18,11,149,187,934,evil,1,
halfling,16,11,12,18,131,102,167,good,0,
wingedrat,31,13,20,14,160,239,1092,evil,1,
orc,31,22,8,6,360,328,2288,evil,0,
lizard,29,22,-19,24,208,130,826,evil,0,
lizard,22,21,-22,16,204,132,799,evil,0,
orc,40,18,11,14,321,334,2307,evil,0,
orc,29,25,10,2,332,320,2252,evil,0,
wingedrat,24,18,21,12,152,195,940,evil,1,
lizard,27,21,-17,24,210,108,718,evil,0,
lizard,26,23,-23,20,216,121,808,evil,0,
halfling,15,6,12,23,145,96,168,good,0,
wingedrat,26,14,25,9,140,232,1063,evil,1,
halfling,13,9,11,25,118,120,179,good,0,
lizard,22,19,-19,18,228,120,830,evil,0,
human,8,12,17,30,228,105,327,neutral,0,144.0
halfling,15,9,14,33,126,118,181,good,0,
halfling,8,9,13,21,117,82,140,good,0,
halfling,16,9,10,29,104,139,191,good,0,
human,6,7,15,39,203,115,331,neutral,0,155.0
human,11,16,15,37,232,97,324,neutral,0,150.0
halfling,12,6,15,19,129,120,184,good,0,
lizard,20,20,-7,16,231,142,892,evil,0,
human,15,17,14,28,217,90,299,neutral,0,142.0
halfling,5,13,14,15,143,114,185,good,0,
lizard,14,24,-18,27,214,135,856,neutral,0,
halfling,14,10,14,19,134,111,178,good,0,
human,15,11,8,29,213,109,317,neutral,0,140.0
orc,56,28,7,7,318,351,2242,evil,0,
halfling,16,7,5,17,117,82,140,good,0,
wingedrat,24,11,26,8,160,238,1110,evil,1,
human,9,9,8,36,225,104,348,neutral,0,151.0
wingedrat,24,15,25,10,158,244,1154,evil,1,
human,13,14,17,30,243,100,332,neutral,0,142.0
human,13,12,14,33,196,106,299,neutral,0,148.0
lizard,24,18,-14,20,205,126,808,evil,0,
orc,41,20,7,7,355,347,2357,evil,0,
orc,36,29,11,9,350,302,2162,evil,0,
orc,39,29,6,8,341,346,2269,evil,0,
lizard,26,20,-32,20,221,128,832,evil,0,
wingedrat,29,15,19,15,174,215,1031,evil,1,
wingedrat,17,18,24,11,171,185,1032,evil,1,
wingedrat,28,12,13,14,158,238,1104,evil,1,
human,9,12,12,31,213,101,307,neutral,0,145.0
lizard,21,21,-21,28,226,128,869,neutral,0,
human,15,14,14,31,230,110,334,neutral,0,143.0
halfling,14,15,11,18,133,95,161,good,0,
human,11,15,6,25,229,98,317,neutral,0,142.0
wingedrat,21,15,19,14,160,186,917,evil,1,
human,16,12,11,45,230,96,330,neutral,0,161.0
orc,53,23,8,-1,320,363,2354,evil,0,
lizard,24,20,-20,21,218,116,794,evil,0,
lizard,19,20,-11,29,238,128,838,neutral,0,
orc,42,23,6,10,338,303,2140,evil,0,
lizard,25,26,-15,19,225,132,850,evil,0,
human,14,14,12,37,218,115,331,neutral,0,153.0
human,13,14,15,36,220,109,350,neutral,0,153.0
wingedrat,35,6,16,12,154,176,905,evil,1,
human,12,12,7,36,219,104,322,neutral,0,150.0
human,13,11,16,32,221,101,310,neutral,0,145.0
human,11,12,18,35,203,99,304,neutral,0,151.0
wingedrat,28,15,20,10,129,224,1009,evil,1,
human,17,14,13,36,222,107,335,neutral,0,151.0
wingedrat,28,18,28,13,161,216,1002,evil,1,
halfling,13,7,8,34,112,143,199,good,0,
wingedrat,22,13,14,14,147,187,928,evil,1,
orc,37,28,7,9,355,320,2257,evil,0,
orc,40,24,8,7,329,314,2172,evil,0,
human,9,10,11,32,230,112,334,neutral,0,148.0
halfling,5,8,15,22,124,69,131,good,0,
human,12,9,14,37,225,105,319,neutral,0,153.0
human,14,11,17,23,212,97,305,neutral,0,132.0
lizard,22,22,-26,25,204,144,881,neutral,0,
wingedrat,17,18,18,14,155,217,1046,evil,1,
halfling,13,10,12,31,130,97,162,good,0,
wingedrat,27,14,28,11,144,201,940,evil,1,
human,15,16,14,29,226,91,307,neutral,0,138.0
human,11,14,15,30,209,107,324,neutral,0,145.0
wingedrat,20,18,14,14,156,221,1083,evil,1,
halfling,18,10,9,18,116,117,175,good,0,
orc,44,25,13,8,327,346,2341,evil,0,
orc,37,29,6,16,324,332,2234,evil,0,
lizard,23,20,-22,20,223,106,770,evil,0,
halfling,21,10,7,24,122,100,161,good,0,
wingedrat,25,15,23,16,144,173,860,evil,1,
orc,45,16,12,4,361,333,2354,evil,0,
wingedrat,25,11,15,10,164,207,1027,evil,1,
human,13,9,15,33,236,106,344,neutral,0,145.0
human,13,10,15,33,232,90,306,neutral,0,141.0
human,15,12,8,41,238,121,353,neutral,0,157.0
lizard,22,21,-25,17,217,129,840,evil,0,
human,12,12,12,31,222,99,314,neutral,0,143.0
orc,63,29,9,7,354,315,2231,evil,0,
human,17,17,13,30,225,105,333,neutral,0,144.0
orc,49,29,8,14,322,355,2192,evil,0,
wingedrat,34,14,19,18,168,179,900,evil,1,
lizard,28,23,-6,26,226,134,916,evil,0,
human,14,18,11,31,225,106,326,neutral,0,148.0
halfling,15,8,8,23,126,53,116,good,0,
lizard,24,22,-14,21,213,133,842,evil,0,
orc,34,29,17,12,320,320,2177,evil,0,
halfling,12,10,16,28,123,82,143,good,0,
human,13,10,14,31,234,103,322,neutral,0,142.0
orc,54,23,12,13,325,302,2113,evil,0,
lizard,25,17,-16,17,213,120,786,evil,0,
lizard,26,26,-18,28,216,133,824,neutral,0,
lizard,17,18,-22,27,217,118,776,neutral,0,
wingedrat,25,15,18,14,149,203,984,evil,1,
human,13,12,14,31,219,126,355,neutral,0,143.0
orc,48,22,8,6,329,346,2408,evil,0,
wingedrat,33,13,20,8,150,206,964,evil,1,
lizard,27,22,-12,27,219,144,871,neutral,0,
human,17,13,10,36,207,106,317,neutral,0,148.0
halfling,14,12,14,28,107,88,141,good,0,
halfling,15,11,18,32,131,121,186,good,0,
lizard,22,26,-24,26,217,112,827,neutral,0,
wingedrat,28,13,26,13,179,174,901,evil,1,
orc,28,33,10,10,333,321,2126,evil,0,
halfling,15,10,10,20,136,84,152,good,0,
human,17,14,10,26,222,107,317,neutral,0,139.0
halfling,18,11,11,24,126,96,159,good,0,
wingedrat,25,16,27,17,164,214,1017,evil,1,
orc,34,27,9,-3,344,335,2192,evil,0,
halfling,21,9,14,21,120,124,184,good,0,
human,11,13,14,30,220,100,311,neutral,0,141.0
halfling,6,10,12,20,162,95,176,good,0,
halfling,11,7,13,23,136,88,156,good,0,
human,13,11,6,34,213,106,310,neutral,0,150.0
lizard,24,15,-16,28,206,133,893,neutral,0,
wingedrat,30,14,22,13,138,197,921,evil,1,
halfling,17,12,10,23,107,127,180,good,0,
human,14,10,13,29,232,95,323,neutral,0,141.0
human,7,11,13,35,214,103,302,neutral,0,151.0
human,11,10,14,31,228,114,339,neutral,0,144.0
lizard,21,23,-15,22,231,139,887,neutral,0,
orc,61,18,11,11,350,386,2515,evil,0,
halfling,9,9,9,23,136,97,165,good,0,
halfling,13,13,14,24,149,129,203,good,0,
wingedrat,23,16,20,9,164,182,920,evil,1,
wingedrat,18,16,24,16,166,205,1008,evil,1,
halfling,14,9,6,25,112,100,156,good,0,
wingedrat,23,14,25,17,159,221,1058,evil,1,
lizard,17,22,-17,18,201,134,812,neutral,0,
lizard,18,21,-14,14,211,117,743,evil,0,
lizard,28,18,-20,21,230,157,929,evil,0,
human,12,8,13,22,228,108,336,neutral,0,134.0
lizard,24,24,-20,21,221,115,781,evil,0,
orc,33,21,7,8,356,313,2141,evil,0,
wingedrat,33,20,29,14,159,189,937,evil,1,
orc,52,23,16,6,333,362,2316,evil,0,
wingedrat,29,17,29,16,151,212,1016,evil,1,
halfling,18,10,10,22,127,96,159,good,0,
orc,49,15,10,14,320,286,2054,evil,0,
orc,42,22,9,4,328,315,2131,evil,0,
lizard,30,23,-16,22,206,126,794,evil,0,
lizard,23,19,-11,23,228,123,815,neutral,0,
halfling,14,12,15,26,118,115,174,good,0,
halfling,16,12,11,24,114,95,152,good,0,
wingedrat,27,15,25,17,140,198,957,evil,1,
lizard,22,19,-19,17,207,129,795,evil,0,
orc,52,30,8,14,357,327,2295,evil,0,
halfling,10,10,15,22,124,88,150,good,0,
lizard,25,22,-20,28,212,111,795,neutral,0,
wingedrat,20,20,21,9,141,203,954,evil,1,
human,15,13,12,38,217,86,288,neutral,0,149.0
lizard,28,26,-14,26,221,128,818,evil,0,
halfling,14,11,13,23,138,111,180,good,0,
wingedrat,27,14,28,12,170,195,960,evil,1,
orc,34,24,11,8,334,313,2193,evil,0,
human,12,12,16,27,217,93,302,neutral,0,136.0
halfling,14,7,16,20,125,100,162,good,0,
human,14,14,9,37,230,100,330,neutral,0,150.0
halfling,17,13,16,19,119,106,165,good,0,
wingedrat,22,18,26,10,167,193,910,evil,1,
orc,43,32,10,5,358,317,2219,evil,0,
lizard,21,21,-7,27,209,127,836,neutral,0,
halfling,21,12,14,20,127,108,171,good,0,
human,13,11,13,27,217,107,331,neutral,0,136.0
orc,41,30,5,7,341,357,2439,evil,0,
wingedrat,29,12,18,9,149,199,916,evil,1,
orc,48,28,10,13,350,318,2238,evil,0,
orc,46,32,8,9,349,280,2038,evil,0,
wingedrat,22,17,25,12,170,231,1050,evil,1,
lizard,18,26,-26,25,226,114,799,neutral,0,
lizard,22,26,-16,24,244,112,849,neutral,0,
orc,39,27,8,12,334,311,2070,evil,0,
human,9,14,14,33,233,103,325,neutral,0,148.0
human,7,9,15,27,222,98,317,neutral,0,140.0
orc,47,38,11,8,344,306,2116,evil,0,
lizard,21,23,-9,19,239,139,938,evil,0,
lizard,22,17,-18,28,211,126,877,neutral,0,
wingedrat,32,12,22,14,186,181,949,evil,1,
human,17,14,13,36,218,107,321,neutral,0,155.0
lizard,21,20,-19,28,218,154,874,neutral,0,
halfling,12,11,10,20,139,95,164,good,0,
lizard,28,24,-14,11,202,147,848,evil,0,
human,13,11,10,42,223,111,319,neutral,0,159.0
human,11,16,9,22,216,109,332,neutral,0,135.0
human,13,12,9,38,216,96,289,neutral,0,153.0
lizard,23,18,-26,26,222,129,855,neutral,0,
lizard,23,27,-16,22,223,141,871,evil,0,
lizard,16,14,-11,18,206,132,795,neutral,0,
human,14,13,12,41,214,111,327,neutral,0,158.0
lizard,17,14,-19,25,220,150,964,neutral,0,
wingedrat,32,15,25,8,176,208,1051,evil,1,
wingedrat,23,15,18,10,160,211,988,evil,1,
orc,39,16,8,8,334,335,2256,evil,0,
lizard,17,16,-21,22,216,114,818,neutral,0,
orc,37,32,7,5,320,325,2151,evil,0,
human,16,9,15,39,201,108,306,neutral,0,154.0
orc,57,26,13,11,322,333,2214,evil,0,
human,15,17,8,41,222,106,321,neutral,0,158.0
halfling,16,13,13,15,151,113,188,good,0,
human,16,11,12,33,236,116,349,neutral,0,148.0
halfling,12,7,16,16,110,74,129,good,0,
lizard,20,17,-31,24,211,132,773,neutral,0,
orc,49,29,6,6,350,371,2427,evil,0,
human,14,9,15,32,231,94,313,neutral,0,146.0
halfling,11,11,10,20,128,132,196,good,0,
orc,29,27,5,14,358,342,2393,evil,0,
lizard,28,29,-22,18,211,118,757,evil,0,
halfling,17,9,12,26,149,89,163,good,0,
halfling,14,12,17,21,136,116,184,good,0,
human,10,15,14,26,232,108,340,neutral,0,137.0
wingedrat,31,14,21,13,162,206,999,evil,1,
orc,40,27,6,9,333,329,2301,evil,0,
orc,39,23,9,-2,336,318,2177,evil,0,
halfling,19,6,14,23,134,101,168,good,0,
orc,50,28,13,14,380,338,2413,evil,0,
human,11,16,16,28,207,98,309,neutral,0,140.0
human,11,10,7,37,251,105,347,neutral,0,151.0
wingedrat,32,13,19,12,154,187,908,evil,1,
orc,61,21,8,10,332,307,2253,evil,0,
orc,26,25,12,5,306,324,2196,evil,0,
orc,39,30,11,10,372,315,2234,evil,0,
human,14,13,12,32,236,107,327,neutral,0,146.0
orc,47,23,14,13,339,341,2217,evil,0,
lizard,21,21,-11,26,208,127,837,neutral,0,
wingedrat,29,14,13,13,158,206,967,evil,1,
wingedrat,30,18,25,12,160,223,1034,evil,1,
lizard,19,19,-18,28,200,160,915,neutral,0,
orc,63,32,7,10,327,387,2435,evil,0,
wingedrat,33,16,24,12,163,209,1037,evil,1,
human,17,13,11,37,220,99,327,neutral,0,152.0
wingedrat,26,10,25,15,168,228,1091,evil,1,
halfling,18,11,7,28,152,123,199,good,0,
orc,61,27,9,12,308,341,2214,evil,0,
human,12,10,9,42,207,102,312,neutral,0,155.0
wingedrat,26,15,23,17,146,225,1002,evil,1,
orc,48,32,9,10,344,321,2219,evil,0,
halfling,12,9,10,19,113,102,158,good,0,
human,13,7,9,41,214,100,306,neutral,0,156.0
orc,42,24,9,5,361,288,2109,evil,0,
lizard,22,21,-9,23,229,112,783,neutral,0,
lizard,20,16,-19,18,225,119,850,evil,0,
lizard,21,20,-15,16,219,154,917,evil,0,
lizard,22,14,-9,23,206,117,750,neutral,0,
lizard,23,23,-18,27,225,132,818,neutral,0,
halfling,13,11,14,26,148,86,160,good,0,
halfling,17,13,17,21,130,110,175,good,0,
lizard,17,21,-11,17,221,129,855,neutral,0,
human,15,10,10,44,212,96,303,neutral,0,159.0
wingedrat,34,11,28,10,179,199,1008,evil,1,
lizard,23,20,-25,25,228,138,877,neutral,0,
lizard,27,17,-17,30,218,127,896,neutral,0,
lizard,20,22,-14,25,221,138,909,neutral,0,
halfling,17,1,15,18,124,113,175,good,0,
lizard,25,21,-19,29,216,115,808,neutral,0,
halfling,13,9,8,16,133,101,167,good,0,
orc,47,20,14,6,323,320,2110,evil,0,
orc,39,18,11,4,329,302,2117,evil,0,
lizard,15,23,-15,27,221,129,885,neutral,0,
lizard,24,28,-27,20,216,127,833,evil,0,
lizard,22,23,-14,20,212,119,758,evil,0,
halfling,7,6,18,21,128,91,155,good,0,
lizard,24,23,-13,20,219,129,841,evil,0,
human,13,9,14,29,227,107,326,neutral,0,143.0
halfling,11,12,13,20,135,105,172,good,0,
wingedrat,23,14,23,16,150,187,940,evil,1,
human,11,10,12,39,225,113,342,neutral,0,156.0
halfling,12,13,14,20,118,97,156,good,0,
halfling,15,11,16,21,138,73,142,good,0,
human,13,15,6,35,230,100,316,neutral,0,150.0
orc,53,18,10,9,333,358,2416,evil,0,
lizard,15,22,-16,27,220,128,812,neutral,0,
orc,54,22,7,12,366,357,2399,evil,0,
lizard,14,16,-22,25,212,123,801,neutral,0,
lizard,29,24,-17,28,220,148,899,evil,0,
halfling,17,2,10,21,133,134,200,good,0,
human,12,12,15,37,236,106,330,neutral,0,151.0
lizard,21,21,-15,25,221,121,818,neutral,0,
wingedrat,27,15,26,14,147,197,914,evil,1,
halfling,15,10,11,22,119,127,186,good,0,
lizard,23,16,-18,21,214,140,836,evil,0,
orc,37,24,11,11,332,330,2237,evil,0,
wingedrat,26,19,21,9,155,216,1002,evil,1,
orc,44,27,11,3,330,318,2185,evil,0,
orc,48,24,10,12,334,316,2144,evil,0,
orc,62,20,12,14,316,356,2305,evil,0,
human,8,11,6,31,210,92,304,neutral,0,148.0
lizard,22,22,-19,19,206,143,816,evil,0,
wingedrat,13,16,22,14,160,184,889,neutral,1,
human,6,13,15,32,199,106,317,neutral,0,147.0
halfling,9,11,18,31,145,110,182,good,0,
orc,50,35,5,10,311,298,2044,evil,0,
wingedrat,27,10,23,14,160,194,928,evil,1,
human,13,16,11,34,237,115,341,neutral,0,148.0
human,10,13,17,31,213,105,318,neutral,0,146.0
human,15,13,14,27,218,92,297,neutral,0,139.0
wingedrat,29,12,29,16,139,202,928,evil,1,
orc,31,23,8,9,370,375,2550,evil,0,
human,13,17,16,30,239,107,341,neutral,0,143.0
lizard,22,20,-17,24,220,109,714,neutral,0,
lizard,25,14,-21,26,229,144,933,neutral,0,
wingedrat,32,12,22,12,144,195,946,evil,1,
orc,59,24,13,6,358,320,2215,evil,0,
human,13,12,14,38,240,101,334,neutral,0,153.0
halfling,18,11,16,21,123,108,169,good,0,
human,12,14,11,42,230,109,340,neutral,0,158.0
lizard,25,21,-29,20,218,127,858,evil,0,
lizard,18,26,-15,26,227,118,817,neutral,0,
wingedrat,20,18,23,15,160,213,1026,evil,1,
orc,51,24,12,4,319,304,2086,evil,0,
lizard,15,15,-12,21,200,123,823,neutral,0,
human,8,14,8,38,225,95,311,neutral,0,155.0
human,17,13,10,38,236,112,340,neutral,0,154.0
halfling,14,9,10,18,112,122,178,good,0,
human,10,13,16,24,208,98,308,neutral,0,135.0
human,13,16,16,33,210,103,319,neutral,0,149.0
halfling,17,4,10,20,114,130,187,good,0,
lizard,20,20,-30,18,217,127,837,evil,0,
lizard,25,25,-10,16,204,118,753,evil,0,
wingedrat,33,14,30,16,160,193,917,evil,1,
halfling,17,8,12,28,134,79,146,good,0,
wingedrat,25,13,25,16,154,207,1012,evil,1,
lizard,21,24,-21,23,226,129,822,neutral,0,
lizard,27,14,-19,25,218,123,847,evil,0,
lizard,23,24,-21,32,219,132,781,neutral,0,
wingedrat,21,17,24,10,176,209,1031,evil,1,
halfling,20,12,15,22,114,95,152,good,0,
human,13,14,10,34,227,100,329,neutral,0,149.0
human,12,18,13,26,212,103,314,neutral,0,140.0
wingedrat,27,15,21,11,169,203,996,evil,1,
lizard,24,18,-24,20,216,120,833,evil,0,
wingedrat,22,20,22,11,163,208,1007,evil,1,
halfling,17,6,11,23,128,64,128,good,0,
orc,53,21,7,13,351,263,2051,evil,0,
wingedrat,26,15,24,13,151,219,1015,evil,1,
human,16,15,10,31,227,90,318,neutral,0,143.0
human,11,14,9,28,216,108,337,neutral,0,142.0
lizard,25,20,-22,23,211,126,811,evil,0,
halfling,14,9,14,20,135,104,171,good,0,
human,15,11,14,33,222,107,327,neutral,0,143.0
wingedrat,21,13,18,12,151,185,928,evil,1,
wingedrat,29,14,21,13,160,207,1005,evil,1,
halfling,12,7,11,21,121,99,159,good,0,
orc,54,34,9,9,327,322,2150,evil,0,
orc,27,16,11,10,344,314,2270,evil,0,
lizard,23,19,-14,29,219,136,813,neutral,0,
lizard,22,22,-18,24,219,134,860,neutral,0,
orc,58,30,12,16,346,311,2196,evil,0,
halfling,15,14,11,33,147,101,174,good,0,
halfling,14,8,9,12,148,87,161,good,0,
human,7,11,14,39,201,93,290,neutral,0,157.0
halfling,15,12,11,24,141,121,191,good,0,
lizard,25,24,-13,18,217,146,894,evil,0,
human,11,9,12,33,222,107,328,neutral,0,148.0
orc,46,30,14,7,333,326,2217,evil,0,
wingedrat,32,16,29,15,148,210,947,evil,1,
wingedrat,26,12,32,15,164,224,1096,evil,1,
lizard,26,26,-25,23,222,125,820,evil,0,
lizard,25,25,-12,17,219,128,797,evil,0,
halfling,19,10,11,25,129,85,149,good,0,
human,14,9,7,35,199,110,305,neutral,0,147.0
orc,53,26,10,7,357,307,2168,evil,0,
human,14,8,9,36,219,106,348,neutral,0,151.0
wingedrat,35,18,24,14,150,200,927,evil,1,
human,9,7,14,36,226,118,343,neutral,0,151.0
lizard,21,21,-19,22,222,140,888,neutral,0,
human,12,9,7,25,226,116,338,neutral,0,132.0
lizard,28,17,-21,24,234,119,815,evil,0,
orc,62,28,15,7,299,340,2207,evil,0,
orc,40,24,14,7,341,314,2209,evil,0,
halfling,13,13,8,21,140,119,189,good,0,
halfling,19,12,8,23,137,103,171,good,0,
lizard,16,21,-18,21,221,121,792,neutral,0,
halfling,12,13,9,27,116,111,169,good,0,
human,11,11,14,29,218,101,307,neutral,0,139.0
human,9,17,17,27,236,116,352,neutral,0,142.0
wingedrat,31,16,20,10,149,210,1019,evil,1,
lizard,18,25,-16,20,211,128,850,neutral,0,
orc,52,23,9,5,324,328,2281,evil,0,
human,15,10,10,33,210,102,310,neutral,0,146.0
lizard,19,18,-14,22,219,119,784,neutral,0,
human,17,9,13,37,238,107,338,neutral,0,146.0
wingedrat,29,12,27,15,176,219,1067,evil,1,
halfling,15,11,14,25,137,128,196,good,0,
wingedrat,25,12,18,13,144,179,930,evil,1,
halfling,15,14,11,19,140,110,180,good,0,
orc,46,26,14,4,401,340,2471,evil,0,
human,13,17,13,31,217,102,311,neutral,0,147.0
human,9,12,7,38,229,108,335,neutral,0,154.0
orc,61,29,10,12,346,346,2228,evil,0,
human,11,9,10,31,228,115,341,neutral,0,142.0
human,9,15,8,34,234,103,335,neutral,0,150.0
human,12,5,9,47,207,91,288,neutral,0,168.0
orc,58,26,13,10,320,311,2176,evil,0,
lizard,21,23,-22,26,228,114,824,neutral,0,
lizard,19,24,-16,19,234,124,848,neutral,0,
orc,40,31,11,13,342,343,2242,evil,0,
orc,45,21,6,13,353,336,2282,evil,0,
halfling,10,5,16,23,109,103,157,good,0,
human,16,13,14,27,233,86,296,neutral,0,136.0
lizard,24,19,-12,20,215,130,828,evil,0,
wingedrat,23,18,22,8,168,214,1042,evil,1,
orc,56,28,8,10,315,335,2198,evil,0,
lizard,22,19,-19,15,217,126,823,evil,0,
wingedrat,19,15,27,8,156,186,910,evil,1,
halfling,19,13,11,16,138,99,168,good,0,
lizard,19,18,-22,26,213,120,812,neutral,0,
wingedrat,25,14,24,14,153,209,1041,evil,1,
halfling,15,9,13,21,127,134,197,good,0,
wingedrat,29,16,21,13,156,224,1067,evil,1,
lizard,22,22,-14,25,214,125,786,neutral,0,
human,15,9,12,37,207,103,319,neutral,0,147.0
